strava_id,Model,cv_rmse,cv_mape,x_tr_tr_len,x_holdout_len,features
2195719,linear_regression,71.44945346994251,0.32367957168668454,308,76,"['distance', 'vertical', 'grade']"
2195719,random_forest_regressor,77.17592958110112,0.1600293070585048,308,76,"['distance', 'vertical', 'grade']"
2195719,xgboost,73.89208679199218,0.15741777420043945,308,76,"['distance', 'vertical', 'grade']"
4040441,linear_regression,63.27640359023263,0.31973052714349665,209,52,"['distance', 'vertical', 'grade']"
4040441,random_forest_regressor,76.27621026027917,0.1706829750581464,209,52,"['distance', 'vertical', 'grade']"
4040441,xgboost,63.72934265136719,0.16687026917934417,209,52,"['distance', 'vertical', 'grade']"
3613487,linear_regression,93.06392999361401,0.4078342402853788,201,50,"['distance', 'vertical', 'grade']"
3613487,random_forest_regressor,112.92252821617562,0.21511942173867346,201,50,"['distance', 'vertical', 'grade']"
3613487,xgboost,114.58145446777344,0.20505459010601043,201,50,"['distance', 'vertical', 'grade']"
4111169,linear_regression,38.61136273488712,0.23040388903430062,1277,319,"['distance', 'vertical', 'grade']"
4111169,random_forest_regressor,40.92117746784174,0.12073093385279932,1277,319,"['distance', 'vertical', 'grade']"
4111169,xgboost,45.86394920349121,0.13061916530132295,1277,319,"['distance', 'vertical', 'grade']"
23069503,linear_regression,105.81549258475624,0.293993456620237,372,93,"['distance', 'vertical', 'grade']"
23069503,random_forest_regressor,128.6978860483082,0.2238263886069848,372,93,"['distance', 'vertical', 'grade']"
23069503,xgboost,124.22445068359374,0.2457767605781555,372,93,"['distance', 'vertical', 'grade']"
1405137,linear_regression,107.11311084378053,0.45640270873962285,316,79,"['distance', 'vertical', 'grade']"
1405137,random_forest_regressor,76.64149091603255,0.17448558208594195,316,79,"['distance', 'vertical', 'grade']"
1405137,xgboost,66.8569465637207,0.16486284136772156,316,79,"['distance', 'vertical', 'grade']"
17096447,linear_regression,46.07143219685706,0.26644194505339364,948,237,"['distance', 'vertical', 'grade']"
17096447,random_forest_regressor,45.284735848586244,0.1246553009746848,948,237,"['distance', 'vertical', 'grade']"
