strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
3855537,7462905559,159.53,3820.0,286.0,18889,tdf-2022,11,2022-07-13,2022-07-01,[],2022,400.0,1551,12,0.023385368839914294,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7468623728,168.04,4413.0,284.0,20355,tdf-2022,12,2022-07-14,2022-07-01,[],2022,389.0,1551,13,0.02558958092929668,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7473569971,197.93,1771.0,292.0,17161,tdf-2022,13,2022-07-15,2022-07-01,[],2022,78.0,1551,14,0.008868258045778439,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7478998381,200.54,3526.0,292.0,18873,tdf-2022,14,2022-07-16,2022-07-01,[],2022,170.0,1551,15,0.017278723550223946,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7484878208,203.66,2345.0,280.0,17722,tdf-2022,15,2022-07-17,2022-07-01,[],2022,64.0,1551,16,0.011383218853911314,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7494628477,183.07,2968.0,267.0,18275,tdf-2022,16,2022-07-19,2022-07-01,[],2022,204.0,1551,18,0.015953729883142153,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7499948131,130.16,3330.0,338.0,14026,tdf-2022,17,2022-07-20,2022-07-01,[],2022,324.0,1551,19,0.02494568881564162,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7509189064,145.22,3787.0,302.0,16755,tdf-2022,18,2022-07-21,2022-07-01,[],2022,408.0,1551,20,0.025414913393330515,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7514207879,190.01,1282.0,278.0,14406,tdf-2022,19,2022-07-22,2022-07-01,[],2022,35.0,1551,21,0.006701796206846078,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7514840175,40.46,555.0,384.0,3201,tdf-2022,20,2022-07-23,2022-07-01,[],2022,39.0,1551,22,0.01353163476776789,1,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7526726040,117.45,858.0,268.0,11473,tdf-2022,21,2022-07-24,2022-07-01,[],2022,13.0,1551,23,0.0072522568211786185,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
1557033,7403532972,209.08,1374.0,227.0,17844,tdf-2022,2,2022-07-02,2022-07-01,[],2022,11.0,1551,1,0.006528742623091032,0,78.0,104.38846153846154,30.839136441460766,1935.9102564102564,1.818474525614901
1557033,7409385176,186.24,1427.0,229.0,15694,tdf-2022,3,2022-07-03,2022-07-01,[],2022,16.0,1551,2,0.007603894131626764,0,78.0,104.38846153846154,30.839136441460766,1935.9102564102564,1.818474525614901
1557033,7419859610,178.36,1903.0,267.0,15504,tdf-2022,4,2022-07-05,2022-07-01,[],2022,63.0,1551,4,0.010556797567997869,0,78.0,104.38846153846154,30.839136441460766,1935.9102564102564,1.818474525614901
1557033,7425253601,169.9,664.0,317.0,13269,tdf-2022,5,2022-07-06,2022-07-01,[],2022,1.0,1551,5,0.0038929668628784504,0,78.0,104.38846153846154,30.839136441460766,1935.9102564102564,1.818474525614901
